dataset,apk,scan_id,runtime_seconds,export_time_seconds,cpu_percent,ram_mb,apk_size_bytes,export_bytes_total,concurrency,throughput_apks_per_minute,report_success,pdf_success,json_success,sarif_success
DroidBench,FragmentLifecycle2.apk,4e1ef5fd-810a-4fa2-8c25-bcd3d5805a8e,2.026,2.161,,,153185,76814,1,6.705631466708791,true,true,true,true
DroidBench,ServiceLifecycle1.apk,c50aed22-7c32-4d97-8c0a-2cbc55ec087b,2.281,2.167,20.58,280.28,176989,62142,1,6.705631466708791,true,true,true,true
DroidBench,ServiceLifecycle2.apk,9fd04978-d681-4a35-b223-66763b6aa14f,0.942,2.143,,,36922,76817,1,6.705631466708791,true,true,true,true
DroidBench,SharedPreferenceChanged1.apk,adb4e0f4-997e-441f-b10d-a2287b12fbf8,0.959,2.145,,,36883,76923,1,6.705631466708791,true,true,true,true
DroidBench,Reflection1.apk,acff8247-0b38-4346-864a-df1a8317bd94,2.451,2.183,7.69,280.93,196724,76923,1,6.705631466708791,true,true,true,true
DroidBench,Reflection2.apk,b93fe26c-e00e-4b0f-9819-f1bff7c51a51,2.440,2.158,2.96,282.00,196750,76919,1,6.705631466708791,true,true,true,true
DroidBench,Reflection3.apk,0abdf7cd-1dc5-4010-b649-e3c18127c204,2.487,2.151,32.47,282.40,196878,76921,1,6.705631466708791,true,true,true,true
DroidBench,AsyncTask1.apk,5e659beb-1915-460a-80fc-9cc9be856a98,3.314,2.183,48.38,283.80,280238,76921,1,6.705631466708791,true,true,true,true
DroidBench,Executor1.apk,763dc660-5430-4a17-a337-84d6d15efa37,3.264,2.159,143.14,365.14,280219,77512,1,6.705631466708791,true,true,true,true
DroidBench,JavaThread1.apk,801c2a32-9bfb-409d-ab1e-3a0af47d28b7,3.269,2.145,44.47,285.84,280147,77206,1,6.705631466708791,true,true,true,true
DroidBench,JavaThread2.apk,734cd923-3fff-4550-a88e-1ddfd13ce5c6,3.244,2.146,148.11,367.97,280129,77514,1,6.705631466708791,true,true,true,true
DroidBench,Looper1.apk,4b43f70b-2c0f-4baf-9a7e-f261a7800c26,5.172,2.166,100.09,361.37,801309,77207,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign-v2.apk,6f65357e-9f46-4d87-b40f-bbd906cde262,5.389,2.159,95.27,354.25,971371,82668,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign.apk,33599113-8018-4ca7-992e-5f9590e52c9a,5.443,2.17,110.85,294.82,971340,82669,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-ECB-InformationExposure-Lean-malicious.apk,e720112d-0d6f-4085-ba68-1f7ce9da6996,5.500,2.17,67.16,334.04,967745,78829,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-ECB-InformationExposure-Lean-secure.apk,e5f5987e-6995-4af2-be55-695605fc47fd,5.480,2.169,125.23,300.83,971205,82885,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-benign.apk,19b2b624-7dc0-4e4d-ba8c-fdde4ee7e5f8,5.476,2.167,125.32,304.60,972006,83276,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-malicious.apk,3eee5507-43eb-4e57-865c-4440cae17634,5.474,2.177,123.05,307.73,968526,78924,1,6.705631466708791,true,true,true,true
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-secure.apk,a9410f69-42bf-4353-a706-cf79737056c3,5.368,2.189,69.23,351.31,971292,83181,1,6.705631466708791,true,true,true,true
Ghera,ConstantKey-ForgeryAttack-Lean-benign.apk,100e81e5-2e25-46af-bbba-3b20e8c2aabe,5.451,2.15,122.90,313.79,970738,83259,1,6.705631466708791,true,true,true,true
Ghera,app-debug.apk,28d84c92-6e25-4cc0-98c9-535be9cb78f1,7.982,2.207,97.03,313.19,1455391,78827,1,6.705631466708791,true,true,true,true
Ghera,ConstantKey-ForgeryAttack-Lean-malicious.apk,82ffc159-a5d4-44c1-ae9d-54fa8cf921a2,5.623,2.205,78.97,321.78,968636,78926,1,6.705631466708791,true,true,true,true
Ghera,ConstantKey-ForgeryAttack-Lean-secure.apk,a8db06ab-5f04-4498-b5c3-5f229cad4310,5.492,2.16,113.72,322.82,970995,82884,1,6.705631466708791,true,true,true,true
Ghera,ExposedCredentials-InformationExposure-Lean-benign.apk,c440104a-7252-4074-afc7-f972ac1e81ab,5.456,2.16,113.47,326.77,967844,78792,1,6.705631466708791,true,true,true,true
Ghera,ExposedCredentials-InformationExposure-Lean-malicious.apk,9237800f-bcc5-4a22-841d-46f78256824b,5.511,2.173,70.13,368.09,969070,78897,1,6.705631466708791,true,true,true,true
Ghera,ExposedCredentials-InformationExposure-Lean-secure.apk,545be2ed-b73e-4d6e-9c91-7d0daf7c9249,5.408,2.156,115.12,334.64,968384,78829,1,6.705631466708791,true,true,true,true
Ghera,PBE-ConstantSalt-InformationExposure-Lean-benign.apk,5d5cc6b9-6f9e-46c0-9887-29dfac94e559,5.472,2.174,91.29,401.69,972912,83182,1,6.705631466708791,true,true,true,true
Ghera,PBE-ConstantSalt-InformationExposure-Lean-malicious.apk,ca41d475-9969-4157-a3ad-d9bc0fcec611,5.340,2.152,120.23,341.07,969259,78792,1,6.705631466708791,true,true,true,true
Ghera,PBE-ConstantSalt-InformationExposure-Lean-secure.apk,b49908d7-5252-4edc-8314-72790dd51f53,5.532,2.179,75.59,383.74,972067,82867,1,6.705631466708791,true,true,true,true
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-benign.apk,6d93c7bf-1e7c-40b7-b368-3e76a7acb083,5.561,2.168,115.85,348.21,968696,78828,1,6.705631466708791,true,true,true,true
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-malicious.apk,e7020d21-d2be-463e-9484-da7309f6ed94,5.583,2.176,57.06,379.67,967295,78755,1,6.705631466708791,true,true,true,true
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-secure.apk,f749c19c-561d-443e-ad28-8b9abafd9663,6.241,2.163,83.70,354.47,1038613,78611,1,6.705631466708791,true,true,true,true
